source,dest,packets,traffic_in_bytes
192.168.129.200,17.57.145.138,9,702
192.168.129.200,17.57.145.140,9,702
192.168.129.200,17.57.145.139,9,702
192.168.129.200,17.57.145.134,9,702
192.168.129.200,17.57.145.137,9,702
192.168.129.200,17.57.145.135,9,702
192.168.131.16,17.57.145.151,9,702
192.168.131.16,17.57.145.152,9,702
192.168.130.76,17.188.171.74,9,702
192.168.130.76,17.188.170.10,9,702
192.168.130.76,17.188.168.161,9,702
192.168.130.76,17.188.172.74,9,702
192.168.130.76,17.188.171.138,9,702
192.168.130.192,151.101.3.6,9,702
192.168.130.76,17.188.170.72,9,702
192.168.130.76,17.188.172.10,9,702
192.168.130.192,151.101.67.6,9,702
192.168.130.192,151.101.131.6,9,702
192.168.130.192,151.101.195.6,9,702
192.168.130.76,17.57.145.153,9,702
192.168.130.76,17.57.145.150,9,702
192.168.130.76,17.57.145.148,9,702
192.168.130.76,17.57.145.149,9,702
192.168.130.76,17.57.145.154,9,702
192.168.129.200,17.138.176.4,9,702
192.168.131.192,23.217.68.33,9,702
192.168.130.224,23.217.70.135,9,702
192.168.130.192,17.145.53.1,9,702
192.168.130.224,17.253.69.207,9,702
192.168.130.224,17.253.69.202,9,702
192.168.130.44,17.188.143.125,9,702
192.168.130.44,17.188.179.2,9,702
192.168.130.44,17.188.143.187,9,702
192.168.130.44,17.188.143.126,9,702
192.168.130.44,17.188.178.226,9,702
192.168.130.44,17.188.178.2,9,702
192.168.130.44,17.188.143.158,9,702
192.168.130.44,17.188.143.157,9,702
192.168.130.192,17.248.225.69,9,702
192.168.129.212,17.188.143.125,9,702
192.168.129.212,17.188.178.2,9,702
192.168.129.212,17.188.143.189,9,702
192.168.129.212,17.188.179.34,9,702
192.168.129.212,17.188.143.126,9,702
192.168.129.212,17.188.143.187,9,702
192.168.129.212,17.188.179.2,9,702
192.168.129.212,17.188.143.157,9,702
192.168.130.196,17.188.183.4,9,702
192.168.130.196,17.188.182.4,9,702
192.168.130.196,17.188.182.132,9,702
192.168.130.196,17.188.182.196,9,702
192.168.129.69,147.92.191.21,9,702
192.168.129.69,147.92.146.114,9,702
192.168.129.69,147.92.242.232,9,702
192.168.129.69,17.248.225.64,9,702
192.168.34.56,17.57.145.152,9,702
::,ff02::1:ffc1:8045,8,688
::,ff02::1:ff2b:a241,8,688
::,ff02::1:ff2e:1a30,8,688
192.168.131.192,192.168.159.254,2,684
192.168.130.76,192.168.159.254,2,684
192.168.130.76,255.255.255.255,2,684
192.168.130.156,255.255.255.255,2,684
192.168.129.69,255.255.255.255,2,684
192.168.130.238,192.168.159.254,2,684
192.168.130.116,255.255.255.255,2,684
192.168.159.254,192.168.130.116,2,684
192.168.33.115,18.178.233.21,8,644
fe80::563:1c10:f4e3:fd72,ff02::2,9,630
192.168.131.192,17.253.69.200,8,624
192.168.131.192,17.253.69.195,8,624
192.168.131.132,23.52.128.17,8,624
192.168.131.132,23.52.128.21,8,624
192.168.131.132,17.253.69.200,8,624
192.168.33.247,17.253.71.141,8,624
192.168.130.196,17.188.171.74,8,624
192.168.130.196,17.188.172.10,8,624
192.168.128.52,17.253.71.132,8,624
192.168.128.52,17.111.103.20,8,624
192.168.128.160,23.52.128.17,8,624
192.168.128.160,17.57.145.136,8,624
192.168.128.160,17.57.145.132,8,624
192.168.128.160,17.57.145.139,8,624
192.168.128.160,17.57.145.140,8,624
192.168.130.224,17.188.143.187,8,624
192.168.130.224,17.188.179.2,8,624
192.168.130.224,17.188.143.158,8,624
192.168.130.224,17.138.160.4,8,624
192.168.130.224,17.138.175.254,8,624
192.168.129.88,17.188.143.157,8,624
192.168.129.88,17.188.143.189,8,624
192.168.131.172,17.253.69.207,8,624
192.168.131.172,17.138.222.1,8,624
192.168.131.172,17.253.69.204,8,624
192.168.131.172,17.253.69.195,8,624
192.168.131.172,17.253.69.198,8,624
192.168.129.200,17.188.171.74,8,624
192.168.129.200,17.188.172.10,8,624
192.168.129.200,17.188.168.161,8,624
192.168.130.76,52.68.113.29,8,624
192.168.130.76,52.198.115.147,8,624
192.168.130.76,13.113.183.189,8,624
192.168.130.76,17.188.172.72,8,624
192.168.129.69,23.48.114.33,8,624
192.168.33.120,151.101.110.73,8,624
fe80::42c:1442:3878:7cc7,ff02::2,9,606
fe80::cfe:9ed9:2b4e:2a6c,ff02::2,9,606
::,ff02::1:ff32:3ae2,7,602
::,ff02::1:ff50:e2de,7,602
fe80::1cc0:320e:5635:47b7,ff02::fb,5,600
192.168.129.69,224.0.0.251,6,598
192.168.33.247,8.8.8.8,8,592
192.168.33.247,8.8.4.4,8,592
192.168.131.172,8.8.8.8,8,560
192.168.33.247,23.192.46.138,7,546
192.168.33.184,17.248.167.85,7,546
192.168.131.132,17.57.145.55,7,546
192.168.131.132,17.57.145.54,7,546
192.168.129.173,17.253.69.207,7,546
192.168.129.173,17.253.69.201,7,546
192.168.129.173,17.253.69.195,7,546
192.168.129.173,17.253.69.198,7,546
192.168.129.173,17.253.69.202,7,546
192.168.33.247,23.192.46.130,7,546
192.168.33.247,17.253.71.140,7,546
192.168.128.160,17.253.69.205,7,546
192.168.128.160,17.253.69.202,7,546
192.168.129.200,172.224.110.19,7,546
192.168.129.200,172.224.180.136,7,546
192.168.129.200,172.224.180.3,7,546
192.168.130.224,17.248.225.64,7,546
192.168.129.212,17.36.206.7,7,546
192.168.129.212,17.167.200.72,7,546
192.168.129.88,17.253.71.146,7,546
192.168.129.88,17.188.143.158,7,546
192.168.33.115,17.253.71.152,7,546
192.168.33.115,17.253.71.151,7,546
192.168.128.52,17.248.225.67,7,546
192.168.128.52,172.224.180.135,7,546
192.168.128.52,172.224.180.6,7,546
192.168.128.52,172.224.111.8,7,546
192.168.128.52,172.224.111.10,7,546
192.168.129.173,17.253.71.197,7,546
192.168.129.173,17.253.71.198,7,546
192.168.130.192,17.253.71.147,7,546
192.168.130.76,17.57.12.16,7,546
192.168.130.76,17.57.12.243,7,546
192.168.130.76,17.57.12.242,7,546
192.168.130.192,17.253.71.151,7,546
192.168.130.196,17.36.206.8,7,546
192.168.130.224,17.253.69.197,7,546
192.168.129.88,142.251.170.207,7,546
192.168.129.88,142.250.157.207,7,546
192.168.130.196,17.253.71.138,7,546
192.168.130.196,17.253.71.145,7,546
192.168.130.196,17.253.69.206,7,546
192.168.129.88,17.253.71.134,7,546
192.168.130.196,17.36.206.9,7,546
192.168.130.196,17.167.200.71,7,546
192.168.129.69,17.36.206.8,7,546
192.168.129.69,142.250.207.3,7,546
192.168.131.132,31.13.67.175,7,546
192.168.131.132,157.240.14.175,7,546
192.168.131.132,57.144.162.36,7,546
192.168.129.69,23.209.45.42,7,546
192.168.129.69,23.209.45.58,7,546
192.168.129.69,23.209.45.17,7,546
192.168.129.69,23.209.45.27,7,546
192.168.128.72,23.192.46.130,7,546
192.168.128.72,23.192.46.178,7,546
192.168.128.72,31.13.82.3,7,546
192.168.129.88,17.248.167.86,7,546
192.168.130.224,157.240.31.7,7,546
fe80::187b:419a:d069:4877,ff02::2,8,544
192.168.130.116,224.0.0.22,9,540
::,ff02::1:ff57:9265,6,516
::,ff02::1:ff7c:a269,6,516
192.168.128.164,224.0.0.251,5,500
192.168.128.220,224.0.0.2,8,480
fe80::10f4:a90c:9408:219c,ff02::fb,4,472
192.168.129.212,17.253.71.140,6,468
192.168.129.212,17.253.71.152,6,468
192.168.131.192,142.250.157.108,6,468
192.168.131.192,142.250.157.109,6,468
192.168.130.224,17.253.71.151,6,468
192.168.130.224,17.253.71.148,6,468
192.168.130.224,17.253.71.131,6,468
192.168.33.184,17.248.167.101,6,468
192.168.33.184,17.248.167.56,6,468
192.168.33.184,17.248.167.71,6,468
192.168.131.192,17.57.172.4,6,468
192.168.128.52,172.224.180.131,6,468
192.168.128.52,172.224.110.9,6,468
192.168.128.52,172.224.180.7,6,468
192.168.128.52,172.224.110.8,6,468
192.168.33.120,199.103.24.6,6,468
192.168.129.69,23.209.45.48,6,468
192.168.129.69,23.209.45.34,6,468
192.168.129.69,23.209.45.75,6,468
192.168.129.69,23.209.45.25,6,468
192.168.131.172,31.13.82.3,6,468
17.57.145.152,192.168.34.56,5,460
fe80::1897:a806:39ce:2b03,ff02::16,4,440
fe80::1c5f:29bc:2532:3ae2,ff02::2,7,434
::,ff02::1:ff39:ea75,5,430
192.168.131.172,8.8.4.4,6,420
fe80::18d5:1120:a5f0:a50c,ff02::2,6,404
192.168.131.16,224.0.0.251,4,400
192.168.131.132,142.250.157.108,5,390
192.168.130.224,17.253.71.139,5,390
192.168.33.184,17.248.167.68,5,390
192.168.33.247,17.248.225.64,5,390
192.168.128.160,17.57.145.134,3,390
192.168.131.16,63.140.50.158,5,390
192.168.131.16,23.217.181.23,5,390
192.168.131.16,63.140.50.133,5,390
192.168.131.16,63.140.50.20,5,390
192.168.130.224,34.104.30.1,5,390
192.168.131.140,3.168.86.6,5,370
192.168.131.140,216.239.34.223,5,370
192.168.131.140,57.182.58.64,5,370
192.168.130.196,17.253.68.251,4,360
192.168.130.76,224.0.0.22,6,360
192.168.130.156,224.0.0.22,6,360
192.168.131.164,255.255.255.255,1,342
192.168.159.254,192.168.131.164,1,342
192.168.130.44,255.255.255.255,1,342
192.168.130.156,192.168.159.254,1,342
192.168.130.0,192.168.159.254,1,342
192.168.34.56,255.255.255.255,1,342
192.168.128.160,192.168.159.254,1,342
192.168.130.224,255.255.255.255,1,342
192.168.129.24,192.168.159.254,1,342
192.168.33.115,255.255.255.255,1,342
192.168.128.220,18.155.202.13,4,327
169.254.75.179,224.0.0.251,4,320
192.168.131.132,17.248.225.69,4,312
192.168.131.132,17.57.12.34,4,312
192.168.131.132,17.122.46.102,4,312
192.168.131.132,221.110.141.166,4,312
192.168.131.132,17.253.69.208,4,312
192.168.131.132,17.253.69.195,4,312
192.168.131.132,142.250.157.109,4,312
192.168.128.160,17.248.225.44,4,312
192.168.130.224,23.52.128.71,4,312
192.168.130.224,34.107.238.235,4,312
192.168.128.220,8.8.4.4,4,312
192.168.33.120,199.103.24.8,4,312
192.168.129.69,151.101.3.6,4,312
192.168.129.69,151.101.67.6,4,312
192.168.129.69,151.101.131.6,4,312
192.168.129.69,151.101.195.6,4,312
fe80::e9:2846:ad3d:6c50,ff02::fb,3,297
192.168.131.140,142.250.194.131,4,296
192.168.131.140,172.217.31.164,4,296
192.168.131.140,35.72.142.241,4,296
192.168.131.140,3.168.86.26,4,296
192.168.131.140,3.168.86.13,4,296
192.168.131.140,52.196.173.102,4,296
192.168.131.140,3.168.86.39,4,296
192.168.100.11,192.168.100.112,3,294
192.168.33.120,8.8.4.4,4,280
192.168.33.120,8.8.8.8,4,280
192.168.128.16,23.62.20.77,4,272
192.168.128.52,17.253.68.253,3,270
fe80::563:1c10:f4e3:fd72,ff02::16,3,270
::,ff02::1:ff78:7cc7,3,258
::,ff02::1:ff4e:2a6c,3,258
::,ff02::1:fff0:240f,3,258
192.168.129.200,8.8.8.8,4,248
192.168.129.200,8.8.4.4,4,248
fe80::447:c532:79f7:5042,ff02::fb,2,240
192.168.131.16,224.0.0.22,4,240
fe80::1897:a806:39ce:2b03,ff02::fb,2,240
192.168.128.72,224.0.0.251,3,237
192.168.130.238,23.192.46.138,3,234
192.168.130.238,23.192.46.178,3,234
192.168.130.196,23.192.46.195,3,234
192.168.33.247,17.253.71.199,3,234
192.168.131.132,17.248.225.67,3,234
192.168.130.238,17.253.69.197,3,234
192.168.130.238,17.253.71.139,3,234
192.168.130.196,23.192.46.145,3,234
192.168.130.196,23.192.46.120,3,234
192.168.130.196,23.192.46.123,3,234
192.168.33.247,17.253.71.200,3,234
192.168.131.164,23.217.68.33,3,234
192.168.131.132,17.253.71.131,3,234
192.168.131.132,17.138.232.1,3,234
192.168.131.132,17.253.71.150,3,234
192.168.128.52,17.248.167.38,3,234
192.168.33.120,23.53.3.148,3,234
192.168.131.140,3.115.131.22,3,222
fe80::10c3:4ede:13fb:6b1,ff02::16,2,220
fe80::e9:702e:a32a:df8a,ff02::16,2,220
fe80::30b5:fa7f:71f1:cb27,ff02::2,3,210
fe80::1897:a806:39ce:2b03,ff02::2,3,202
fe80::e9:702e:a32a:df8a,ff02::2,3,202
192.168.131.164,224.0.0.251,2,200
192.168.128.16,216.58.220.110,3,198
18.155.202.13,192.168.128.220,3,198
192.168.100.11,192.168.100.108,2,196
192.168.100.11,192.168.100.107,2,196
192.168.100.11,192.168.100.106,2,196
192.168.128.16,23.62.20.108,3,194
192.168.33.115,17.253.68.123,2,180
192.168.130.104,17.253.114.43,2,180
192.168.128.52,17.253.114.43,2,180
192.168.128.160,17.253.68.123,2,180
192.168.131.192,17.253.68.123,2,180
192.168.131.16,103.131.151.30,2,180
192.168.131.16,45.76.211.39,2,180
192.168.131.16,151.248.68.194,2,180
192.168.131.16,167.179.119.205,2,180
192.168.130.224,17.253.68.125,2,180
192.168.129.212,17.253.114.43,2,180
192.168.130.196,17.253.114.43,2,180
192.168.130.192,17.253.68.253,2,180
192.168.130.76,17.253.68.125,2,180
192.168.33.115,17.253.68.125,2,180
192.168.130.224,17.253.114.43,2,180
192.168.129.69,17.253.114.43,2,180
192.168.129.212,224.0.0.22,3,180
::,ff02::1:fffb:6b1,2,172
::,ff02::1:fff0:a50c,2,172
::,ff02::1:ff69:4877,2,172
17.57.145.148,192.168.33.184,2,168
52.6.49.69,192.168.128.16,2,163
192.168.131.132,17.253.71.134,2,156
192.168.130.238,182.248.170.97,2,156
192.168.130.238,17.253.71.142,2,156
192.168.130.44,17.253.71.133,2,156
192.168.33.120,23.52.128.17,2,156
192.168.130.44,17.253.69.203,2,156
192.168.33.120,23.52.128.21,2,156
192.168.130.44,17.253.71.132,2,156
192.168.130.44,17.253.71.135,2,156
192.168.130.238,17.248.225.70,2,156
52.12.246.69,192.168.128.16,2,156
18.246.94.14,192.168.128.16,2,156
98.82.161.174,192.168.128.16,2,156
192.168.129.88,17.253.71.197,2,156
192.168.130.224,17.57.12.34,2,156
192.168.130.224,17.253.69.205,2,156
192.168.131.132,17.253.71.136,2,156
192.168.131.132,17.253.71.149,2,156
192.168.130.224,23.52.128.17,2,156
192.168.130.224,23.216.153.94,2,156
192.168.130.224,23.216.153.73,2,156
192.168.130.224,23.216.153.70,2,156
192.168.130.224,23.216.153.71,2,156
192.168.130.224,23.216.153.72,2,156
192.168.130.224,23.216.153.93,2,156
192.168.129.200,17.138.144.4,2,156
192.168.129.88,17.188.143.125,2,156
192.168.128.52,17.248.167.70,2,156
192.168.33.120,23.53.3.145,2,156
192.168.33.120,23.52.128.71,2,156
192.168.130.224,23.216.153.95,2,156
192.168.130.224,199.103.24.2,2,156
192.168.131.140,74.125.204.188,2,148
23.62.20.108,192.168.128.16,2,148
192.168.131.140,216.239.36.223,2,148
192.168.33.184,17.171.47.23,2,140
192.168.131.172,17.253.71.141,2,140
192.168.131.172,17.253.69.210,2,140
192.168.131.172,17.253.75.137,2,140
192.168.131.172,17.253.75.133,2,140
192.168.131.172,17.253.69.209,2,140
192.168.131.172,17.253.71.135,2,140
23.62.20.77,192.168.128.16,2,140
192.168.128.16,23.51.14.136,2,134
192.168.128.16,23.62.20.96,2,134
192.168.128.16,52.12.246.69,2,132
192.168.128.16,18.246.94.14,2,132
192.168.128.16,98.82.161.174,2,132
192.168.128.16,52.6.49.69,2,132
192.168.129.248,31.13.82.40,2,132
192.168.33.184,8.8.4.4,2,124
192.168.33.184,8.8.8.8,2,124
fe80::10c3:4ede:13fb:6b1,ff02::2,2,124
fe80::923c:1dff:fe90:fa6,ff02::fb,1,120
192.168.129.180,224.0.0.22,2,120
169.254.75.179,224.0.0.2,2,120
fe80::10c3:4ede:13fb:6b1,ff02::fb,1,120
192.168.34.66,224.0.0.251,1,100
192.168.100.11,192.168.100.109,1,98
192.168.100.11,192.168.100.110,1,98
192.168.131.192,17.253.68.125,1,90
fe80::447:c532:79f7:5042,ff02::16,1,90
192.168.33.115,17.253.68.253,1,90
17.253.114.43,192.168.130.104,1,90
192.168.130.104,17.253.68.253,1,90
17.253.68.253,192.168.130.104,1,90
192.168.128.160,17.253.114.43,1,90
192.168.131.192,17.253.68.253,1,90
192.168.130.224,17.253.68.253,1,90
192.168.129.212,17.253.68.251,1,90
192.168.128.52,17.253.68.123,1,90
192.168.130.192,17.253.68.123,1,90
192.168.130.76,17.253.68.251,1,90
192.168.33.115,17.253.114.43,1,90
192.168.130.224,17.253.68.251,1,90
192.168.129.69,17.253.68.253,1,90
::,ff02::1:ffce:2b03,1,86
::,ff02::1:ff2a:df8a,1,86
::,ff02::1:ffe3:fd72,1,86
192.168.129.200,23.192.46.138,1,78
192.168.129.200,23.192.46.178,1,78
192.168.33.120,172.224.180.8,1,78
192.168.130.238,17.253.71.137,1,78
192.168.130.238,17.253.69.196,1,78
192.168.33.120,172.224.180.134,1,78
192.168.33.120,172.224.111.8,1,78
192.168.33.120,172.224.180.4,1,78
192.168.33.120,172.224.110.18,1,78
192.168.33.120,172.224.110.17,1,78
192.168.129.173,17.188.143.189,1,78
192.168.129.173,17.188.143.126,1,78
192.168.131.164,17.248.225.14,1,78
192.168.129.173,17.188.182.196,1,78
192.168.129.173,17.188.182.132,1,78
192.168.129.173,17.188.182.4,1,78
192.168.129.173,17.188.183.4,1,78
192.168.131.164,23.52.128.21,1,78
192.168.129.173,17.188.182.68,1,78
192.168.131.164,23.52.128.17,1,78
192.168.131.164,17.248.167.88,1,78
192.168.33.120,17.57.12.34,1,78
192.168.33.120,17.253.69.207,1,78
192.168.33.120,17.253.69.204,1,78
192.168.33.247,17.253.71.138,1,78
192.168.33.184,17.253.69.203,1,78
192.168.131.192,17.248.225.67,1,78
192.168.131.192,17.248.225.66,1,78
192.168.131.172,17.253.69.208,1,78
192.168.131.172,17.57.12.34,1,78
192.168.131.172,17.253.71.131,1,78
192.168.131.172,17.253.69.196,1,78
192.168.131.172,17.253.71.138,1,78
192.168.131.172,17.253.69.203,1,78
192.168.131.172,17.253.69.202,1,78
192.168.131.172,23.52.128.17,1,78
192.168.131.172,23.52.128.21,1,78
192.168.128.160,17.57.12.34,1,78
192.168.128.160,23.52.128.21,1,78
192.168.128.160,17.57.145.137,1,78
192.168.128.160,17.57.145.135,1,78
192.168.128.160,17.57.145.138,1,78
192.168.130.224,17.253.69.199,1,78
192.168.130.224,23.53.3.135,1,78
192.168.130.224,23.63.233.54,1,78
192.168.130.224,23.53.3.150,1,78
192.168.130.224,23.63.233.52,1,78
192.168.130.224,23.53.3.132,1,78
192.168.130.224,23.63.233.8,1,78
192.168.130.224,34.95.101.116,1,78
192.168.130.224,23.53.3.144,1,78
192.168.130.224,23.63.233.48,1,78
192.168.130.224,23.53.3.139,1,78
192.168.130.224,23.63.233.51,1,78
192.168.130.224,23.63.233.17,1,78
192.168.130.224,23.63.233.58,1,78
192.168.130.224,17.57.145.139,1,78
192.168.130.224,17.57.145.135,1,78
192.168.130.224,17.57.145.137,1,78
192.168.130.224,17.57.145.140,1,78
192.168.129.88,17.57.145.27,1,78
192.168.128.52,17.248.167.69,1,78
192.168.128.220,23.52.128.17,1,78
192.168.130.224,23.63.233.56,1,78
23.51.14.136,192.168.128.16,1,74
23.62.20.96,192.168.128.16,1,74
192.168.128.16,216.239.34.223,1,74
fe80::d482:26aa:3175:4dc3,ff02::2,1,70
fe80::923c:1dff:fe90:fa6,ff02::2,1,70
fe80::1f60:d21d:e0dc:b385,ff02::2,1,70
192.168.63.253,192.168.130.28,1,66
192.168.128.16,142.250.196.110,1,66
192.168.128.16,172.217.174.106,1,66
192.168.128.16,172.217.161.67,1,66
74.125.68.95,192.168.128.16,1,66
192.168.128.16,216.239.36.175,1,66
192.168.128.16,3.168.86.122,1,66
192.168.128.16,99.83.210.132,1,66
192.168.128.16,74.125.203.188,1,66
192.168.128.16,108.139.5.176,1,66
172.19.0.6,192.168.128.220,1,66
192.168.129.124,142.250.196.138,1,66
192.168.33.184,17.57.155.39,1,62
192.168.33.184,17.248.225.65,1,62
192.168.128.72,17.156.192.7,1,62
192.168.128.16,74.125.68.95,1,60
