source,dest,packets,traffic_in_bytes
192.168.129.40,17.57.172.4,14,1092
192.168.129.212,23.192.46.138,14,1092
192.168.33.115,17.253.71.134,14,1092
192.168.130.238,23.217.69.53,14,1092
192.168.130.44,23.205.214.32,14,1092
192.168.33.115,17.253.71.138,14,1092
192.168.130.192,17.57.12.11,14,1092
192.168.130.192,23.217.68.33,14,1092
192.168.129.69,142.250.207.3,14,1092
192.168.129.88,17.253.69.195,14,1092
192.168.129.69,17.253.71.138,14,1092
192.168.130.196,17.36.206.8,14,1092
192.168.129.173,17.253.71.150,14,1092
192.168.130.196,23.48.114.33,14,1092
192.168.128.72,17.57.13.47,14,1092
192.168.131.16,17.167.200.72,14,1092
192.168.129.180,52.1.155.149,14,1092
192.168.129.180,44.217.133.98,14,1092
192.168.129.180,13.219.31.224,14,1092
192.168.129.180,52.2.60.200,14,1092
192.168.129.180,3.224.136.226,14,1092
192.168.129.180,3.225.239.183,14,1092
192.168.129.180,107.20.197.75,14,1092
192.168.129.180,34.204.247.91,14,1092
192.168.129.180,54.163.14.159,14,1092
192.168.129.180,3.85.253.160,14,1092
192.168.129.180,52.73.152.182,14,1092
192.168.129.180,44.213.231.17,14,1092
192.168.129.180,17.253.71.149,14,1092
192.168.33.115,224.0.0.22,18,1080
192.168.130.224,17.253.114.43,12,1080
192.168.130.44,17.253.68.123,12,1080
fe80::10f4:a90c:9408:219c,ff02::fb,8,1080
fe80::e9:2846:ad3d:6c50,ff02::fb,8,1080
fe80::ca7:3c49:21f0:240f,ff02::16,11,1070
192.168.33.115,17.57.145.153,8,1057
192.168.33.120,17.57.145.25,8,1045
192.168.34.66,108.158.251.18,14,1036
192.168.34.66,108.158.251.125,14,1036
192.168.33.184,17.57.145.152,8,1033
192.168.33.184,17.57.145.136,8,1033
192.168.130.104,192.168.159.254,3,1026
192.168.129.69,255.255.255.255,3,1026
192.168.129.173,255.255.255.255,3,1026
192.168.128.72,255.255.255.255,3,1026
192.168.131.172,192.168.159.254,3,1026
192.168.131.132,192.168.159.254,3,1026
192.168.129.212,255.255.255.255,3,1026
192.168.130.224,224.0.0.22,17,1020
fe80::1cb4:f1f7:c2fe:5f22,ff02::16,10,1020
192.168.130.224,23.52.128.17,13,1014
192.168.130.224,17.253.69.197,13,1014
192.168.129.212,23.192.46.178,13,1014
192.168.130.238,17.253.69.199,13,1014
192.168.130.208,17.248.225.67,13,1014
192.168.130.44,23.205.214.37,13,1014
192.168.130.224,64.233.188.109,13,1014
192.168.33.115,17.253.71.141,13,1014
fe80::1844:2097:3257:9265,ff02::2,15,1010
fe80::8ea:da35:77d2:f31c,ff02::2,15,1010
fe80::18d4:133d:a5ae:9bcb,ff02::2,15,1002
192.168.131.132,224.0.0.251,10,1000
192.168.131.192,74.125.203.109,13,998
192.168.131.192,17.57.155.35,13,998
192.168.131.192,74.125.203.108,13,998
192.168.128.2,192.168.159.255,4,996
fe80::4ec:c184:ed7c:a269,ff02::16,9,990
192.168.100.101,192.168.100.255,3,982
192.168.129.184,224.0.0.251,8,976
192.168.33.120,17.57.145.26,7,973
192.168.129.196,57.144.124.192,16,960
192.168.129.173,224.0.0.22,16,960
fe80::1897:a806:39ce:2b03,ff02::fb,8,960
192.168.100.108,192.168.100.255,2,940
192.168.131.192,17.253.71.138,12,936
192.168.131.192,17.253.71.142,12,936
192.168.33.115,17.253.71.133,12,936
192.168.129.88,8.8.4.4,12,936
192.168.129.88,8.8.8.8,12,936
192.168.130.116,17.248.225.70,12,936
192.168.130.196,57.182.229.142,12,936
192.168.130.116,17.32.194.2,12,936
192.168.130.116,17.32.194.34,12,936
192.168.33.120,17.57.145.132,6,913
192.168.129.248,44.225.241.36,14,910
192.168.129.248,52.39.89.0,14,910
192.168.129.248,44.240.150.60,14,910
192.168.129.248,34.215.8.130,14,910
192.168.130.116,224.0.0.251,9,900
fe80::82c:471c:b62e:1a30,ff02::16,9,890
192.168.131.192,17.248.225.70,11,858
192.168.129.88,17.253.71.150,11,858
192.168.130.116,17.179.252.18,11,858
192.168.33.247,17.253.71.132,11,858
192.168.130.224,17.253.71.151,11,858
192.168.130.44,17.8.139.40,11,858
192.168.130.44,17.57.155.39,11,842
192.168.130.44,17.8.138.9,11,842
192.168.131.172,17.253.69.209,11,842
192.168.128.52,17.248.225.68,11,842
192.168.129.212,17.253.75.140,11,842
192.168.131.132,108.177.97.109,11,842
192.168.131.132,108.177.97.108,11,842
192.168.130.208,17.253.71.133,11,842
192.168.130.208,17.253.75.139,11,842
192.168.130.208,17.253.75.138,11,842
192.168.130.192,17.253.87.204,11,842
192.168.130.192,17.253.75.138,11,842
192.168.130.192,17.253.75.137,11,842
192.168.130.192,17.253.87.203,11,842
192.168.33.184,17.57.154.7,11,842
192.168.33.184,17.32.194.12,11,842
192.168.33.184,17.32.194.43,11,842
192.168.33.184,17.137.162.3,11,842
192.168.129.40,108.177.97.108,11,842
192.168.129.212,17.8.139.6,11,842
192.168.128.72,17.42.251.69,11,842
192.168.129.173,17.137.162.3,11,842
192.168.129.69,17.56.9.32,11,842
192.168.129.69,17.253.75.137,11,842
192.168.129.69,17.253.75.146,11,842
192.168.129.212,17.253.75.143,11,842
192.168.129.212,17.253.69.209,11,842
192.168.129.212,17.253.75.145,11,842
192.168.129.88,117.46.11.231,11,842
192.168.129.88,118.103.88.119,11,842
192.168.129.88,118.103.88.103,11,842
192.168.129.180,17.253.75.139,11,842
192.168.129.180,17.253.75.140,11,842
192.168.131.16,17.57.156.25,11,842
192.168.129.180,17.253.69.199,11,842
192.168.131.16,17.57.156.39,11,842
192.168.129.69,17.33.203.11,11,842
192.168.129.88,23.204.139.210,11,842
192.168.129.88,17.138.176.4,11,842
192.168.129.88,17.171.47.23,11,842
192.168.129.88,17.138.132.1,11,842
192.168.129.88,17.23.18.34,11,842
192.168.129.88,17.138.204.2,11,842
192.168.128.72,17.253.87.195,11,842
192.168.128.72,17.253.71.145,11,842
192.168.128.72,17.253.75.136,11,842
192.168.128.72,17.253.71.149,11,842
192.168.128.72,17.253.75.139,11,842
192.168.128.72,17.253.87.198,11,842
192.168.33.120,64.233.189.109,11,842
192.168.130.116,17.253.69.202,11,842
192.168.130.116,17.253.71.144,11,842
192.168.130.116,17.253.75.140,11,842
192.168.129.212,17.8.139.40,11,842
192.168.131.16,17.57.155.35,11,842
192.168.33.120,142.251.170.108,11,842
192.168.33.120,142.251.170.109,11,842
192.168.33.120,17.57.152.35,11,842
192.168.33.120,17.57.152.32,11,842
fe80::1cc0:320e:5635:47b7,ff02::fb,7,840
192.168.129.196,180.188.25.47,11,814
192.168.130.44,17.253.68.251,9,810
192.168.128.72,224.0.0.251,7,805
fe80::14b9:1182:e224:de05,ff02::2,12,800
192.168.129.69,18.178.233.21,10,800
192.168.34.56,224.0.0.2,13,780
192.168.33.184,17.253.71.136,10,780
192.168.33.184,17.253.71.196,10,780
192.168.33.184,17.253.71.199,10,780
192.168.33.184,17.253.71.132,10,780
192.168.131.192,17.253.71.147,10,780
192.168.131.192,17.253.71.137,10,780
192.168.131.192,17.253.71.134,10,780
192.168.131.192,17.253.71.151,10,780
192.168.34.56,17.57.12.34,10,780
192.168.34.56,17.248.225.67,10,780
192.168.131.192,23.217.68.33,10,780
192.168.34.56,17.33.203.11,10,780
192.168.34.56,23.52.128.21,10,780
192.168.34.56,23.52.128.17,10,780
192.168.33.184,17.253.69.207,10,780
192.168.33.184,17.253.71.143,10,780
192.168.129.88,17.253.71.199,10,780
192.168.129.88,17.253.71.200,10,780
192.168.129.212,17.138.176.4,10,780
192.168.33.247,23.48.114.33,10,780
192.168.34.56,17.253.69.198,10,780
192.168.34.56,17.253.71.143,10,780
192.168.130.44,23.209.45.73,10,780
192.168.34.56,17.253.71.145,10,780
192.168.130.44,23.209.45.58,10,780
192.168.130.44,23.209.45.66,10,780
192.168.130.44,23.209.45.67,10,780
192.168.130.44,23.209.45.57,10,780
192.168.130.44,23.209.45.65,10,780
192.168.130.44,23.209.45.72,10,780
192.168.130.44,23.209.45.64,10,780
192.168.130.44,23.209.45.59,10,780
192.168.33.247,17.253.71.134,10,780
192.168.128.72,65.8.180.2,10,780
192.168.130.208,17.253.75.142,10,780
192.168.130.208,17.138.176.4,10,780
192.168.130.208,17.111.103.20,10,780
192.168.130.208,17.253.69.203,10,780
192.168.130.208,17.253.75.146,10,780
192.168.130.208,17.253.68.113,10,780
192.168.130.208,17.253.71.153,10,780
192.168.130.224,23.204.139.199,10,780
192.168.130.224,23.204.139.206,10,780
192.168.33.120,23.52.128.132,10,780
192.168.33.120,23.52.128.139,10,780
192.168.33.120,23.204.139.206,10,780
192.168.33.120,23.204.139.199,10,780
192.168.128.52,17.253.71.132,10,780
192.168.33.247,17.253.71.148,10,780
192.168.33.120,17.253.71.141,10,780
192.168.131.172,17.138.222.129,10,780
192.168.129.173,17.253.71.132,10,780
192.168.128.72,23.217.68.33,10,780
192.168.130.44,17.137.162.3,10,780
192.168.131.172,17.179.252.2,10,780
192.168.34.56,17.248.225.65,10,780
192.168.129.212,17.253.68.113,10,780
192.168.129.212,17.253.68.243,10,780
192.168.130.238,17.253.69.205,10,780
192.168.130.238,17.253.69.200,10,780
192.168.130.238,17.253.69.202,10,780
192.168.130.196,17.253.71.142,10,780
192.168.33.120,17.157.64.66,10,780
192.168.129.88,17.253.71.144,10,780
192.168.129.173,17.253.69.207,10,780
192.168.129.212,17.253.71.135,10,780
192.168.131.132,17.253.69.204,10,780
192.168.131.132,17.253.71.143,10,780
192.168.128.52,17.57.156.25,10,780
192.168.128.52,17.253.69.200,10,780
192.168.128.52,17.57.156.39,10,780
192.168.131.132,17.253.69.200,10,780
192.168.131.132,17.138.144.4,10,780
192.168.131.132,17.253.69.207,10,780
192.168.130.208,23.52.128.139,10,780
192.168.130.208,17.253.68.243,10,780
192.168.130.208,23.52.128.132,10,780
192.168.130.208,17.253.71.152,10,780
192.168.130.192,17.253.71.139,10,780
192.168.130.192,17.253.68.241,10,780
192.168.130.192,17.253.69.200,10,780
192.168.130.192,17.253.69.206,10,780
192.168.130.208,17.138.144.4,10,780
192.168.130.224,17.253.69.199,10,780
192.168.33.184,17.57.12.34,10,780
192.168.33.184,17.253.69.208,10,780
192.168.33.184,23.52.128.21,10,780
192.168.33.184,23.52.128.17,10,780
192.168.33.120,23.52.128.21,10,780
192.168.33.120,23.52.128.17,10,780
192.168.128.72,17.253.71.136,10,780
192.168.33.184,17.253.71.151,10,780
192.168.33.184,23.61.86.175,10,780
192.168.131.16,23.217.136.160,10,780
192.168.131.16,23.217.136.189,10,780
192.168.129.69,18.161.229.90,10,780
192.168.129.69,17.253.71.197,10,780
192.168.129.69,17.253.71.198,10,780
192.168.129.69,17.253.71.200,10,780
192.168.129.69,17.253.71.201,10,780
192.168.129.212,17.253.71.150,10,780
192.168.131.192,17.253.69.195,10,780
192.168.131.192,17.253.69.207,10,780
192.168.131.192,17.253.69.205,10,780
192.168.131.192,17.253.69.201,10,780
192.168.129.69,216.58.220.106,10,780
192.168.129.40,17.253.69.203,10,780
192.168.129.40,17.253.69.198,10,780
192.168.129.40,17.253.71.141,10,780
192.168.129.40,17.253.71.145,10,780
192.168.130.196,17.253.69.208,10,780
192.168.33.115,23.204.139.199,10,780
192.168.33.115,23.204.139.206,10,780
192.168.128.52,17.57.152.35,10,780
192.168.128.52,17.253.69.206,10,780
192.168.128.52,17.57.152.32,10,780
192.168.128.72,17.253.71.196,10,780
192.168.128.72,17.253.71.200,10,780
192.168.129.88,17.253.71.134,10,780
192.168.130.238,17.253.71.152,10,780
192.168.130.116,17.253.75.132,10,780
192.168.130.116,17.253.75.146,10,780
192.168.130.116,17.253.71.148,10,780
192.168.130.116,17.253.69.197,10,780
192.168.130.116,17.253.71.149,10,780
192.168.130.116,17.138.176.4,10,780
192.168.130.116,17.253.71.147,10,780
192.168.33.120,17.179.252.18,10,780
192.168.130.116,17.253.71.142,10,780
192.168.130.116,17.253.71.145,10,780
192.168.130.116,17.253.71.137,10,780
192.168.130.192,17.253.71.141,10,780
192.168.130.192,17.253.71.147,10,780
192.168.128.52,17.253.71.133,10,780
192.168.128.52,17.253.71.146,10,780
192.168.130.192,17.253.71.133,10,780
192.168.129.69,17.253.71.149,10,780
192.168.129.69,17.253.68.245,10,780
192.168.131.132,142.251.8.109,10,780
192.168.131.132,17.57.12.34,10,780
192.168.131.132,17.253.71.152,10,780
192.168.131.132,17.253.71.134,10,780
192.168.131.132,142.251.8.108,10,780
192.168.131.132,17.253.71.139,10,780
192.168.33.115,17.171.47.21,10,780
192.168.130.192,17.138.176.4,10,780
192.168.128.52,17.253.71.148,10,780
192.168.128.52,17.253.71.150,10,780
192.168.130.196,17.253.69.198,10,780
192.168.33.247,17.253.71.198,10,780
192.168.129.69,17.253.71.136,10,780
192.168.33.247,17.253.69.203,10,780
192.168.33.247,17.253.71.197,10,780
192.168.129.212,17.253.68.115,10,780
192.168.129.212,17.253.68.241,10,780
192.168.33.247,17.57.12.34,10,780
192.168.130.208,17.253.69.209,10,780
192.168.130.208,17.253.75.145,10,780
192.168.130.208,17.253.75.143,10,780
192.168.130.208,17.171.47.23,10,780
192.168.130.224,64.233.188.108,10,780
192.168.33.247,17.253.71.152,10,780
192.168.130.196,17.253.71.197,10,780
192.168.130.196,17.253.71.199,10,780
192.168.129.88,17.253.71.149,10,780
192.168.33.247,17.253.69.201,10,780
192.168.129.40,17.57.12.34,10,780
192.168.33.120,17.253.71.134,10,780
192.168.129.40,17.253.69.205,10,780
192.168.33.120,17.253.71.146,10,780
192.168.129.40,17.253.69.206,10,780
192.168.129.180,17.57.12.34,10,780
192.168.129.180,23.52.128.21,10,780
192.168.129.180,17.253.68.245,10,780
192.168.129.180,23.52.128.17,10,780
192.168.129.180,17.253.68.113,10,780
192.168.129.180,64.78.201.1,10,780
192.168.129.180,17.253.68.243,10,780
192.168.129.180,17.253.68.117,10,780
192.168.129.180,17.253.71.202,10,780
192.168.129.180,17.253.71.196,10,780
192.168.33.247,17.253.71.196,10,780
192.168.33.247,17.253.71.195,10,780
192.168.130.196,17.8.131.101,10,780
192.168.130.196,17.8.131.136,10,780
192.168.130.196,17.8.131.8,10,780
192.168.129.180,23.217.68.33,10,780
192.168.33.247,3.115.252.22,10,780
192.168.33.115,23.217.136.189,10,780
192.168.33.115,23.217.136.153,10,780
192.168.33.115,17.137.162.2,10,780
192.168.33.247,17.253.71.136,10,780
192.168.129.88,23.204.139.220,10,780
192.168.129.212,18.65.100.47,10,780
192.168.129.180,17.253.71.138,10,780
192.168.33.120,17.253.71.152,10,780
192.168.129.212,17.132.112.129,10,780
192.168.128.72,17.253.68.241,10,780
192.168.128.72,17.253.68.245,10,780
192.168.128.52,17.253.71.152,10,780
192.168.128.52,17.253.69.207,10,780
192.168.130.238,17.253.69.208,10,780
192.168.130.238,17.253.69.201,10,780
192.168.129.180,17.145.48.1,10,780
192.168.130.196,23.52.128.21,10,780
192.168.130.196,23.52.128.17,10,780
192.168.130.196,17.248.225.68,10,780
192.168.129.212,23.52.128.132,10,780
192.168.129.212,23.52.128.139,10,780
192.168.130.116,17.253.69.205,10,780
192.168.130.116,17.253.69.208,10,780
192.168.130.116,17.248.225.65,10,780
192.168.129.180,17.253.71.137,10,780
192.168.129.180,17.253.71.199,10,780
192.168.129.180,17.253.71.197,10,780
192.168.129.180,17.253.69.197,10,780
192.168.130.116,17.8.131.136,10,780
192.168.130.116,17.8.131.8,10,780
192.168.130.116,17.8.131.101,10,780
192.168.128.72,23.52.128.139,10,780
192.168.128.72,23.52.128.132,10,780
192.168.129.88,17.253.69.200,10,780
192.168.129.69,52.220.188.161,10,780
192.168.128.52,17.253.71.144,10,780
192.168.129.180,17.138.144.4,10,780
192.168.129.180,17.253.69.195,10,780
192.168.129.180,17.33.203.39,10,780
192.168.33.115,17.253.71.195,10,780
192.168.33.115,17.253.71.196,10,780
192.168.128.2,151.101.1.91,12,776
192.168.128.2,199.232.210.172,12,776
192.168.128.2,199.232.214.172,12,776
fe80::1c5f:29bc:2532:3ae2,ff02::16,7,770
192.168.129.212,17.253.75.137,10,764
192.168.129.40,108.177.97.109,10,764
192.168.130.116,17.253.75.135,10,764
192.168.129.196,173.194.174.188,10,740
192.168.129.196,172.217.31.164,10,740
fe80::1427:ab45:78c1:8045,ff02::16,7,730
192.168.128.52,17.253.114.43,8,720
fe80::4c1:291e:f7eb:572e,ff02::16,7,710
192.168.128.160,17.253.69.200,9,702
192.168.128.160,17.253.71.143,9,702
192.168.128.160,17.253.71.140,9,702
192.168.131.192,17.188.182.68,9,702
192.168.131.192,17.188.182.196,9,702
192.168.131.192,17.188.182.132,9,702
192.168.131.192,17.188.183.4,9,702
192.168.131.192,17.188.182.4,9,702
192.168.34.56,151.101.108.159,9,702
192.168.131.192,17.57.145.137,9,702
192.168.33.120,17.248.167.55,9,702
192.168.33.120,17.248.167.52,9,702
192.168.33.120,17.248.167.41,9,702
192.168.128.72,147.92.191.21,9,702
192.168.128.72,147.92.242.232,9,702
192.168.130.208,17.253.71.131,9,702
192.168.130.208,23.52.128.17,9,702
192.168.129.40,17.188.182.196,9,702
192.168.129.40,17.188.182.4,9,702
192.168.129.40,17.188.182.132,9,702
192.168.130.196,17.188.183.4,9,702
192.168.130.196,17.188.182.132,9,702
192.168.130.196,17.188.182.4,9,702
192.168.130.196,17.188.182.68,9,702
192.168.130.208,17.188.182.68,9,702
192.168.130.208,17.188.182.4,9,702
192.168.130.208,17.188.182.132,9,702
192.168.130.208,17.188.182.196,9,702
192.168.130.208,17.188.183.4,9,702
192.168.129.40,17.57.145.132,9,702
192.168.129.40,17.57.145.137,9,702
192.168.129.40,17.57.145.135,9,702
192.168.129.40,17.57.145.133,9,702
192.168.129.40,17.57.145.136,9,702
192.168.130.196,17.57.145.133,9,702
192.168.129.40,17.57.145.138,9,702
192.168.130.196,17.57.145.139,9,702
192.168.129.40,17.57.145.139,9,702
192.168.130.196,17.57.145.140,9,702
192.168.129.40,17.57.145.140,9,702
192.168.130.196,17.57.145.135,9,702
192.168.130.196,17.57.145.136,9,702
192.168.130.208,17.57.145.140,9,702
192.168.130.196,17.57.145.137,9,702
192.168.130.196,17.57.145.134,9,702
192.168.130.196,17.57.145.138,9,702
192.168.129.173,17.57.145.137,9,702
192.168.129.173,17.57.145.135,9,702
192.168.129.173,17.57.145.140,9,702
192.168.129.173,17.57.145.134,9,702
192.168.129.173,17.57.145.133,9,702
192.168.129.173,17.57.145.138,9,702
192.168.33.247,17.253.69.197,9,702
192.168.129.173,17.57.145.139,9,702
192.168.129.173,17.57.145.132,9,702
192.168.129.69,17.188.179.34,9,702
192.168.131.172,17.253.71.133,9,702
192.168.131.172,17.253.69.202,9,702
192.168.129.69,17.57.145.150,9,702
192.168.129.69,17.57.145.154,9,702
192.168.129.69,17.57.145.149,9,702
192.168.129.69,17.57.145.153,9,702
192.168.129.69,17.57.145.148,9,702
192.168.129.212,17.57.12.34,9,702
192.168.131.16,17.57.145.136,9,702
192.168.131.16,17.57.145.132,9,702
192.168.131.16,17.57.145.139,9,702
192.168.131.16,17.57.145.135,9,702
192.168.131.16,17.57.145.133,9,702
192.168.131.16,17.57.145.137,9,702
192.168.131.16,17.57.145.134,9,702
192.168.131.16,17.57.145.138,9,702
192.168.130.238,17.253.69.196,9,702
192.168.130.238,18.246.94.14,9,702
192.168.130.238,18.155.192.43,9,702
192.168.130.238,18.238.192.104,9,702
192.168.130.238,18.246.101.79,9,702
192.168.130.238,18.155.192.87,9,702
192.168.130.238,18.238.192.107,9,702
192.168.130.238,18.155.192.46,9,702
192.168.130.238,18.238.192.15,9,702
192.168.130.238,18.155.192.70,9,702
192.168.130.238,18.238.192.12,9,702
192.168.130.238,17.188.171.202,9,702
192.168.130.224,108.177.125.109,9,702
192.168.131.172,17.253.69.195,9,702
192.168.131.172,17.253.71.153,9,702
192.168.131.172,17.253.69.204,9,702
192.168.131.172,17.253.75.138,9,702
192.168.131.172,17.253.71.146,9,702
192.168.131.172,17.253.71.148,9,702
192.168.131.172,17.253.69.203,9,702
192.168.131.172,17.253.71.149,9,702
192.168.131.132,17.188.183.4,9,702
192.168.131.132,17.188.182.4,9,702
192.168.131.132,17.188.182.196,9,702
192.168.131.132,17.188.182.68,9,702
192.168.129.212,17.188.182.4,9,702
192.168.129.212,17.188.182.196,9,702
192.168.129.212,17.188.182.68,9,702
192.168.128.52,17.188.171.138,9,702
192.168.128.52,17.188.171.74,9,702
192.168.128.52,17.188.172.74,9,702
192.168.128.52,17.188.168.161,9,702
192.168.128.52,17.188.172.72,9,702
192.168.128.52,17.188.170.72,9,702
192.168.131.132,17.57.145.27,9,702
192.168.131.132,17.57.145.26,9,702
192.168.131.132,17.57.145.25,9,702
192.168.130.208,17.253.69.198,9,702
192.168.129.212,17.57.145.137,9,702
192.168.128.160,17.138.175.254,9,702
192.168.128.72,17.188.178.2,9,702
192.168.128.72,17.188.178.226,9,702
192.168.130.224,17.188.179.34,9,702
192.168.130.224,17.253.71.147,9,702
192.168.130.224,17.188.179.2,9,702
192.168.130.224,17.188.143.157,9,702
192.168.130.224,17.188.143.158,9,702
192.168.130.224,17.188.143.125,9,702
192.168.130.224,17.188.143.126,9,702
192.168.33.184,17.253.69.198,9,702
192.168.128.72,17.57.145.136,9,702
192.168.129.40,17.253.69.196,9,702
192.168.129.69,147.92.249.185,9,702
192.168.129.69,147.92.146.114,9,702
192.168.129.69,147.92.146.138,9,702
192.168.129.69,147.92.242.232,9,702
192.168.129.69,147.92.146.129,9,702
192.168.129.69,147.92.191.21,9,702
192.168.129.69,147.92.185.2,9,702
192.168.129.69,147.92.185.1,9,702
192.168.130.192,17.145.0.2,9,702
192.168.130.192,17.57.155.39,9,702
192.168.131.192,17.188.170.10,9,702
192.168.131.192,17.188.171.74,9,702
192.168.131.192,17.188.170.135,9,702
192.168.131.192,17.188.172.10,9,702
192.168.131.192,17.188.172.72,9,702
192.168.131.192,17.188.171.202,9,702
192.168.131.192,17.188.170.72,9,702
192.168.131.192,17.57.145.136,9,702
192.168.129.40,17.188.171.138,9,702
192.168.129.40,17.188.172.72,9,702
192.168.129.40,17.188.170.10,9,702
192.168.129.40,17.188.171.202,9,702
192.168.129.40,17.188.168.161,9,702
192.168.129.40,17.188.170.135,9,702
192.168.129.40,17.188.172.74,9,702
192.168.129.40,17.57.145.26,9,702
192.168.129.40,17.57.145.25,9,702
192.168.129.40,17.57.145.27,9,702
192.168.129.173,17.57.145.154,9,702
192.168.129.173,17.57.145.149,9,702
192.168.129.173,17.57.145.148,9,702
192.168.129.173,17.57.145.153,9,702
192.168.129.173,17.57.145.150,9,702
192.168.129.69,17.188.182.132,9,702
192.168.129.69,17.188.182.196,9,702
192.168.129.69,17.188.182.4,9,702
192.168.129.69,17.188.182.68,9,702
192.168.129.69,17.188.183.4,9,702
192.168.130.238,17.253.71.137,9,702
192.168.130.238,17.188.170.10,9,702
192.168.130.238,17.253.71.136,9,702
192.168.130.224,17.253.71.142,9,702
192.168.130.116,17.188.183.4,9,702
192.168.130.116,23.217.70.135,9,702
192.168.130.116,17.188.182.4,9,702
192.168.130.192,17.188.182.196,9,702
192.168.130.192,17.188.182.68,9,702
192.168.130.192,17.188.182.4,9,702
192.168.130.192,17.188.183.4,9,702
192.168.130.192,17.188.182.132,9,702
192.168.131.132,17.188.178.34,9,702
192.168.131.132,17.188.143.125,9,702
192.168.131.132,17.188.178.226,9,702
192.168.131.132,17.188.143.126,9,702
192.168.130.192,17.57.145.151,9,702
192.168.130.192,17.57.145.152,9,702
192.168.129.212,17.188.143.189,9,702
192.168.129.212,17.188.179.34,9,702
192.168.129.212,17.188.178.226,9,702
192.168.129.212,17.188.143.157,9,702
192.168.129.212,17.188.143.125,9,702
192.168.129.212,17.188.178.34,9,702
192.168.33.120,142.251.42.174,9,702
192.168.129.212,17.57.145.152,9,702
192.168.129.212,17.57.145.151,9,702
192.168.130.192,17.253.71.152,9,702
192.168.130.192,17.253.75.140,9,702
192.168.128.72,17.188.143.189,9,702
192.168.128.52,23.217.68.33,9,702
192.168.128.52,17.253.69.198,9,702
192.168.128.52,17.188.179.2,9,702
192.168.128.52,17.188.179.34,9,702
192.168.128.52,17.188.143.157,9,702
192.168.128.52,17.188.178.2,9,702
192.168.128.72,17.57.145.152,9,702
192.168.130.208,17.188.170.72,9,702
192.168.130.208,17.253.69.207,9,702
192.168.130.208,17.188.171.202,9,702
192.168.130.208,17.253.69.204,9,702
192.168.130.208,17.188.172.74,9,702
192.168.130.208,17.188.172.72,9,702
192.168.130.208,17.188.170.10,9,702
192.168.130.208,17.188.168.161,9,702
192.168.130.208,17.188.172.10,9,702
192.168.130.208,17.57.145.153,9,702
192.168.130.208,17.57.145.150,9,702
192.168.130.208,17.57.145.149,9,702
192.168.130.208,17.57.145.154,9,702
192.168.130.208,17.57.145.148,9,702
192.168.130.224,17.188.183.4,9,702
192.168.130.224,17.188.182.132,9,702
192.168.130.224,17.188.182.4,9,702
192.168.130.224,17.188.182.68,9,702
192.168.130.224,17.188.182.196,9,702
192.168.33.247,17.253.69.195,9,702
192.168.129.40,17.253.71.151,9,702
192.168.129.40,17.188.143.158,9,702
192.168.129.40,17.188.143.126,9,702
192.168.129.40,17.188.178.2,9,702
192.168.129.40,17.188.143.187,9,702
192.168.129.40,17.188.143.189,9,702
192.168.129.40,17.188.179.2,9,702
192.168.129.40,17.188.143.157,9,702
192.168.130.196,17.188.143.189,9,702
192.168.129.40,17.253.71.149,9,702
192.168.129.40,17.57.145.153,9,702
192.168.129.40,17.57.145.148,9,702
192.168.129.180,17.57.145.148,9,702
192.168.129.180,17.57.145.153,9,702
192.168.129.180,17.57.145.150,9,702
192.168.129.180,17.57.145.154,9,702
192.168.129.180,17.57.145.149,9,702
192.168.129.180,64.78.200.1,9,702
192.168.129.69,17.188.143.187,9,702
192.168.128.72,17.253.71.146,9,702
192.168.130.44,17.188.170.135,9,702
192.168.130.44,17.188.168.161,9,702
192.168.131.16,17.188.179.2,9,702
192.168.130.44,17.188.170.10,9,702
192.168.131.16,17.188.143.187,9,702
192.168.130.44,17.188.171.74,9,702
192.168.131.16,17.188.178.34,9,702
192.168.130.44,17.188.170.72,9,702
192.168.131.16,17.188.143.189,9,702
192.168.130.44,17.188.171.138,9,702
192.168.131.16,17.188.178.2,9,702
192.168.130.44,17.188.172.74,9,702
192.168.131.16,17.188.143.126,9,702
192.168.131.16,17.188.143.125,9,702
192.168.129.212,147.92.146.114,9,702
192.168.129.212,147.92.242.232,9,702
192.168.129.212,147.92.191.21,9,702
192.168.33.115,23.217.68.208,9,702
192.168.130.44,17.57.145.138,9,702
192.168.130.44,17.57.145.139,9,702
192.168.130.44,17.57.145.132,9,702
192.168.130.44,17.57.145.135,9,702
192.168.130.44,17.57.145.137,9,702
192.168.130.44,17.57.145.134,9,702
192.168.130.44,17.57.145.140,9,702
192.168.130.44,17.57.145.136,9,702
192.168.130.238,17.253.71.148,9,702
192.168.130.238,17.253.71.131,9,702
192.168.130.238,18.246.94.195,9,702
192.168.130.238,35.86.67.248,9,702
192.168.130.238,108.158.251.52,9,702
192.168.130.238,18.67.161.91,9,702
192.168.130.238,108.158.251.67,9,702
192.168.130.238,18.67.161.31,9,702
192.168.130.238,108.158.251.88,9,702
192.168.130.238,18.67.161.102,9,702
192.168.130.238,108.158.251.126,9,702
192.168.130.238,18.67.161.113,9,702
192.168.130.238,17.188.143.158,9,702
192.168.130.238,17.188.178.2,9,702
192.168.130.238,17.188.143.157,9,702
192.168.130.238,17.188.143.189,9,702
192.168.130.238,17.188.143.125,9,702
192.168.130.238,17.188.143.187,9,702
192.168.130.238,17.188.178.226,9,702
192.168.130.196,23.217.68.33,9,702
192.168.130.238,17.57.145.26,9,702
